StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q37,Q67,Q73,Q30,Q31,Q68,Q33,Q34,Q21_1,Q21_2,Q21_3,Q21_4,Q31_1,Q31_2,Q31_3,Q31_4,Q31_5,Q31_6,Q31_7,Q32_1,Q32_2,Q32_3,Q32_4,Q32_5,Q32_6,self_1,self_2,self_3,self_4,age,gender,race,Q36,Q36,workerId,condition
2022-02-13 13:42:42,2022-02-13 13:52:55,0,172.58.3.179,100,613,1,2022-02-13 13:52:56,R_1jQ84yV6ZXYXjY2,,,,,33.7042999267578125,-84.37419891357421875,anonymous,EN,AK73OSE51YFDF,,"Through personal misfortunes, I had to stay in a homeless shelter for a few months. While there all of the clients worked together to prepare meals, clean the facility, do laundry, etc. on a daily basis. It gave us a sense of purpose and usefulness in a dark time in our life. Everyone help each other and there was no such thing as selfishness. ",5,5,"The things that people did was a united effort to help one another do the necessary things to maintain a daily routine of cleaning, cooking, laundry, etc.",1,4,3,5,5,6,11,11,11,11,15,15,15,11,11,11,11,15,15,2,4,1,5,52,1,2,4,,AK73OSE51YFDF,cooperative
2022-02-13 13:48:06,2022-02-13 13:53:06,0,108.212.189.15,100,299,1,2022-02-13 13:53:06,R_3PmQZsosabT2uuR,,,,,29.2353057861328125,-81.07039642333984375,anonymous,EN,A7TYKQXWAIV7C,,I started a new job as an admin assistant for a plumbing company.  The prior personnel did a very bad job of taking care of things. My boss and I worked very hard to get the place running smoothly again.  We work well together and got a lot done in a short amount of time.,5,5,My boss was receptive to my ideas of how to keep track of things. He listened and let me create various reports .,3,4,3,4,6,5,12,13,12,12,15,15,15,12,11,11,13,15,14,2,3,1,5,66,2,1,2,,A7TYKQXWAIV7C,cooperative
2022-02-13 13:44:47,2022-02-13 13:53:07,0,73.112.76.221,100,499,1,2022-02-13 13:53:07,R_3QESrnB4xeBiDck,,,,,40.7718048095703125,-74.20980072021484375,anonymous,EN,A5A14MTB35J23,"I was at a conference in Miami for work.  There were other colleagues of mine at the same conference and we were all trying to get meetings with potential clients.  Because our compensation is tied to sales, getting intros and meetings with prospects at conferences is critical.   Did not coordinate with my workmates, and ensured that I was first in line for the morning breakfasts with clients and last to bed after group happy hours.  There was one night when I took elevator up to my room with my colleague after a few drinks when we both agreed to retire for the night, only to come back down after pretending to go back to my room.",,5,4,"People, including me, deceived each other about conference activities they were attending and about times they would be at certain events.",5,1,6,6,3,3,13,13,12,13,13,13,15,13,13,12,13,14,13,4,4,4,3,53,1,1,4,,A5A14MTB35J23,competitive
2022-02-13 13:46:44,2022-02-13 13:53:24,0,47.35.202.192,100,399,1,2022-02-13 13:53:24,R_pT1TJ8rGiTG260F,,,,,35.00439453125,-82.430999755859375,anonymous,EN,A3PQPWN30ODXRE,"Trying to get a parking space where none were available. Every time a place opened up, someone would jump in front & take it. I was late and the situation made me anxious knowing people were so aggressive. ",,4,2,"Not waiting in line and jumping a head to take over a space. They were aggressive & not polite. ",5,1,4,4,5,6,13,13,13,13,14,14,15,13,13,13,13,14,14,2,2,2,3,54,2,1,4,,A3PQPWN30ODXRE,competitive
2022-02-13 13:38:48,2022-02-13 13:54:31,0,216.165.95.164,100,942,1,2022-02-13 13:54:31,R_2fGNie7aTG5IwH2,,,,,40.73590087890625,-73.9904022216796875,anonymous,EN,A14LXHJAWRQWR6,I was in a competitive situation when I was in a 5k race and we were obviously competing against each other since we all wanted to win first place. It was pretty much every man for himself and nobody really helped anybody else get ahead,,5,2,"They each focused on running their own race and did not give special help or extra favors to other competitors ",4,1,5,3,4,6,11,11,11,12,15,15,15,11,11,11,11,15,15,1,1,2,5,20,2,4,3,,A14LXHJAWRQWR6,competitive
2022-02-13 13:49:07,2022-02-13 13:54:39,0,108.39.210.188,100,331,1,2022-02-13 13:54:39,R_1jDQBujqjQ7qnnP,,,,,40.456207275390625,-79.8162994384765625,anonymous,EN,A41APS6V2Z1FJ,"It was at the boarding barn we were at before. This girl was always saying how much she knew about everything. For example, she was saying how she competed in this or that. Just because I was an adult and keep to myself and my horse, she thought that I knew nothing about horses. I've worked with them a lot. This made me upset, but I tried to just focus on my horse and show them that I actually DID know what I was doing.",,3,3,They would brag about all the things they knew and were acting condescending to other people. One reason being if you didn't have as nice things for your horse.,4,1,4,4,2,4,13,13,12,12,14,13,15,11,11,11,11,15,15,5,4,3,2,50,2,1,4,,A41APS6V2Z1FJ,competitive
2022-02-13 13:47:58,2022-02-13 13:54:45,0,23.120.88.236,100,406,1,2022-02-13 13:54:45,R_BQdnccCIABOZDhv,,,,,33.7328948974609375,-118.29510498046875,anonymous,EN,A2PB6QWU30GQRP,,"I was part of a big event at work. The day of the event, there were several issues and we were severely understaffed. But with the help of everyone present we were able to successfully pull off the event with the guests not catching on to what a cluster it was behind the scenes. ",5,2,"Everyone pulled there own weight and then some. It was crazy. ",1,4,5,5,3,5,12,11,11,11,14,14,15,13,12,12,11,15,15,2,1,1,3,31,2,1,5,,A2PB6QWU30GQRP,cooperative
2022-02-13 13:45:03,2022-02-13 13:54:48,0,107.161.231.243,100,585,1,2022-02-13 13:54:48,R_2P1ZeSEFzQCEKu4,,,,,39.45599365234375,-82.22989654541015625,anonymous,EN,A389KAGDNVULOJ,,"I was in the hosiptal visiting a loved one who was ill and everyone from the receptionist to the nurses, doctors and all the support team were so help and they worked so well as a team, helping each other with notes and taking turns explaining to me what happened. They were thoughtful and thourough with their explanations and I was patient with the long medical jargon.",4,2,"they were patient and kind. They were compassionate and thought out an answer for every question I had. ",1,4,2,2,5,7,11,11,11,11,13,15,15,11,11,11,11,15,15,1,1,1,5,32,2,1,4,,A389KAGDNVULOJ,cooperative
2022-02-13 13:53:49,2022-02-13 13:55:53,0,75.69.196.70,100,123,1,2022-02-13 13:55:53,R_PHiFrTNqqL4Ns6R,,,,,41.8878936767578125,-70.888702392578125,anonymous,EN,A3CHVBVD3VIA7Y,"Competing nationally in cross country. Tough race, tough conditions and competitors. ",,5,5,Racing each other and other clubs.,5,1,4,4,3,4,13,13,13,13,13,13,15,13,13,13,13,13,13,2,2,2,4,37,1,1,4,,A3CHVBVD3VIA7Y,competitive
2022-02-13 13:50:01,2022-02-13 13:55:55,0,75.139.85.187,100,353,1,2022-02-13 13:55:55,R_1reHn4fS1RgEat0,,,,,34.985595703125,-81.8246002197265625,anonymous,EN,A6W0BC36U0TUS,"This situation occurred within my own family dynamics. My three daughters and their mums are always competing with each other and me for my attention. Instead of working as a team which we should as a family, it seems we are only out for our so called self-interest.",,5,4,Taking deliberate actions to impede communication and resolutions to problems.,4,1,2,2,4,6,12,12,11,11,15,13,15,12,12,11,13,15,14,1,1,2,2,35,3,1,3,,A6W0BC36U0TUS,competitive
2022-02-13 13:38:26,2022-02-13 13:56:32,0,184.17.130.226,100,1086,1,2022-02-13 13:56:32,R_3I64TBsvQddnhEK,,,,,39.6421051025390625,-85.14389801025390625,anonymous,EN,A3UT4PVIWBLFLN,,"I went on an away team and the people there were all cooperative and we helped launch a new building. ",5,5,They asked questions and listen to our ideas.,1,4,3,3,5,5,11,11,11,12,14,14,15,12,11,11,11,14,15,4,2,1,4,27,2,3,4,,A3UT4PVIWBLFLN,cooperative
2022-02-13 13:50:22,2022-02-13 13:57:06,0,172.223.122.2,100,403,1,2022-02-13 13:57:06,R_1dibsODLq6e7CpF,,,,,32.519500732421875,-96.8105010986328125,anonymous,EN,A1UZ91EFSJFUM8,,I had to see a surgeon for my GERD and a bad hernia. I listened to him talk about the positives and negatives and I decided with him that surgery would be the best thing for me. It's very hard to be cooperative with basically strangers who want to do surgery on you but I was glad I did it.,5,5,"He explained to me what was going to happen if I went through with surgery and with some reluctance at first, I finally agreed.",1,4,4,5,1,6,11,11,11,11,15,15,15,11,11,11,11,15,15,1,1,1,5,44,2,1,2,,A1UZ91EFSJFUM8,cooperative
2022-02-13 13:52:21,2022-02-13 13:57:31,0,174.55.108.196,100,309,1,2022-02-13 13:57:31,R_3qIktTlAnMgN6Op,,,,,39.907196044921875,-77.6360015869140625,anonymous,EN,A2CYT1T5918U1V,"I was involved in a work project where different teams were competing to develop an innovative product. The project took six weeks to complete and brought out selfishness and uneasy feeling among coworkers. Our team lost the competition and the competition caused animosity between teams. ",,5,5,"Different teams at work competed on developing an innovative product. It was cutthroat and teams failed to communicate with each other during the competition which lasted six weeks. ",5,1,5,3,6,7,13,13,13,13,13,14,15,12,12,12,12,14,14,2,2,1,5,57,1,1,6,,A2CYT1T5918U1V,competitive
2022-02-13 13:51:45,2022-02-13 13:58:03,0,107.77.225.72,100,377,1,2022-02-13 13:58:03,R_3fN2e4CNqlhvvto,,,,,40.671295166015625,-73.8943023681640625,anonymous,EN,A22DL4DE4DYB0,For work we had a trivia night at a bar and we were all in teams. The prize was $500 split between 4 people so everyone became very competitive. Some people tried to cheat on their phones.,,5,5,People ended up trying to cheat at the trivia because there was such a big money prize available.,5,1,1,3,6,7,12,12,12,12,15,15,15,11,11,11,11,15,15,1,1,1,3,30,1,1,4,,A22DL4DE4DYB0,competitive
2022-02-13 13:44:57,2022-02-13 13:58:21,0,208.92.185.139,100,804,1,2022-02-13 13:58:21,R_2VeU47ODr6EAnpa,,,,,37.0487060546875,-112.51740264892578125,anonymous,EN,A1S0N5BIXAQO8I,"Recently there was a shortage of toilet paper at the local Costco, it seems a rumor had caused a sort of mass hysteria about future needs. The place was crowded and lines of carts were surround an area where the last pallet of product was pulled off the shelves. There's more to the story but the result was I ended up with one of the prized bundles.",,4,2,"Most people were trying to grab two packages to deny others from obtaining any, despite hand written signs limiting customers to only one each. Others waited patiently in line watching the pile begin to disappear. I discarded my cart and walked around the line of carts blocking the aisle and seized my prize.",4,1,2,2,6,6,11,11,11,11,13,15,15,11,11,11,13,15,14,2,1,1,5,55,1,1,3,,A1S0N5BIXAQO8I,competitive
2022-02-13 13:39:57,2022-02-13 13:58:34,0,73.10.105.232,100,1116,1,2022-02-13 13:58:34,R_10DzEvtz485M7Bb,,,,,40.8125,-74.21340179443359375,anonymous,EN,A1RATFICCKLCQ,This was a project competition at work where the best project would be recognized company-wide and would receive a bonus. My co-workers and I were all eager to participate. I wanted to show off my skills and be monetary compensated if I won. It was fun and exciting at first but later devolved into a more unkind type of interaction where the top competitors were trying to undermine and sabotage one another. This did not feel good nor did it make our team any stronger. I felt it might not be good for moral but my supervisor though it was all in good fun. It ended with the winner thanking his competition for motivating her to do more.,,4,4,"They were trying to best each other in a project competition which show cased their skills and talents. They also tried to undermine and provoke each other to make it harder to focus on their project ",5,1,4,4,5,6,13,12,12,13,13,13,15,12,13,12,13,13,13,3,3,2,4,35,2,3,4,,A1RATFICCKLCQ,competitive
2022-02-13 13:54:21,2022-02-13 13:59:44,0,174.202.43.7,100,322,1,2022-02-13 13:59:45,R_27UoNPS06u0sblh,,,,,39.75360107421875,-86.1934967041015625,anonymous,EN,A11FHRIUGW7NFB,,"I had a family gathering last month. My father is very ill and people who have not been together in a long time were cooking, cleaning, and visiting together. It was inspiring.",5,5,"Not all of my family members get along but everyone made an effort to keep spirits up, especially my father's, while we were together.",1,4,3,4,5,6,11,11,11,12,15,14,15,11,12,13,12,14,14,1,1,1,5,43,2,1,4,,A11FHRIUGW7NFB,cooperative
2022-02-13 13:55:45,2022-02-13 13:59:49,0,23.120.78.114,100,244,1,2022-02-13 13:59:49,R_3HXKwmR0LCgS2Mq,,,,,31.86810302734375,-90.40290069580078125,anonymous,EN,A3MUW3RCHP2BBJ,"I think home sales during the pandemic were like this.  It caused people to bid more on a house than their original budget allowed.  many waived home inspections, which could lead to costly repairs in the future. ",,5,5,"They would out bid each other and waive standard tests (home inspections, termite etc) in order to buy a home.",5,1,5,5,4,5,11,11,11,11,14,14,15,11,11,11,11,15,14,1,1,1,4,40,4,1,4,,A3MUW3RCHP2BBJ,competitive
2022-02-13 13:53:55,2022-02-13 13:59:56,0,75.186.81.33,100,360,1,2022-02-13 13:59:56,R_1LZNIRbmWgw47hc,,,,,40.286102294921875,-84.1728973388671875,anonymous,EN,A1WL9MIOGR6556,"I was at work function and we were playing a competitive team game, where our team was working to solve riddles and puzzles before the other team in order to win a gift card prize. Our team leader became very competitive and it was very high-stress to perform and figure it out before the other teams. ",,5,3,"Our team leader was talking down and other teams, calling them names and telling them we would win. He tried to overhear other team's answers to gain an advantage.",5,1,4,5,7,7,11,11,11,11,13,14,15,11,11,11,11,14,14,1,1,1,4,32,2,1,4,,A1WL9MIOGR6556,competitive
2022-02-13 13:51:37,2022-02-13 14:00:02,0,172.58.171.7,100,505,1,2022-02-13 14:00:03,R_6rmRrlDZnzIdqZb,,,,,28.5435943603515625,-81.37380218505859375,anonymous,EN,A20PE86B4RBAZC,,Several of us worked together to organize and work a fundraising even for highschool football. Everyone that said they would be there showed up and did their part. Volunteers thanked the other volunteers for their contributions and it was very successful.,5,4,"Everyone worked together, coordinated their schedule and did their part.",1,4,4,4,5,6,12,12,12,11,13,15,15,11,12,11,12,15,14,1,1,1,5,50,2,1,4,,A20PE86B4RBAZC,cooperative
2022-02-13 13:54:16,2022-02-13 14:00:03,0,24.1.239.227,100,346,1,2022-02-13 14:00:03,R_1DA3qc22VtJC3Hq,,,,,41.50390625,-88.21520233154296875,anonymous,EN,AYSRYVG3Z8IS4,Track meet.,,5,2,Racing.,5,1,4,5,4,4,12,12,11,11,14,14,15,13,12,12,12,15,14,2,2,2,4,54,2,1,4,,AYSRYVG3Z8IS4,competitive
2022-02-13 13:55:47,2022-02-13 14:00:07,0,173.233.6.131,100,259,1,2022-02-13 14:00:07,R_3hGwqMVyrcMKYaf,,,,,40.6217041015625,-79.9430999755859375,anonymous,EN,A14VY6QXKBLC0D,,"My project team was given a tight, difficult deliverable. We came together well, each contributing above and beyond, to deliver results under pressure. The team was unselfish and trusted one another.",5,4,People were unselfish with their time. They were willing to pitch in and go beyond their standard responsibilities.,1,4,2,2,6,6,12,11,11,11,14,15,15,11,12,11,11,15,15,1,1,2,4,37,1,1,5,,A14VY6QXKBLC0D,cooperative
2022-02-13 13:55:48,2022-02-13 14:00:09,0,174.209.33.238,100,260,1,2022-02-13 14:00:09,R_2t5mFMGPrmQViTJ,,,,,41.698394775390625,-87.70310211181640625,anonymous,EN,A17ZRK7P5TFAKK,"The most competetive situation I can remember from recent times was when I was playing a game of Overwatch online with my friends.  The teams were both evenly matched in terms of skill, and the game was extremely heated and difficult.  My team was very uptight and weren't very nice to each other throughout the match.",,5,5,The people on my team tried to stay together to help each other stay alive during the fight.  The healers were on point and they had a rough time keeping up with the amount of damage the enemy team was dealing.  It was an extremely uptight situation and our competetive rank depended on the outcome of the match.,5,1,5,2,6,7,11,11,11,11,15,15,15,11,11,11,11,15,15,1,1,1,5,30,1,1,3,,A17ZRK7P5TFAKK,competitive
2022-02-13 13:47:01,2022-02-13 14:00:10,0,172.58.83.95,100,789,1,2022-02-13 14:00:11,R_3j3DMv6GbDyjOka,,,,,44.9618072509765625,-93.26380157470703125,anonymous,EN,ABP1TJVOX62L1,,"Last spring/summer, my friend/neighbor helped me to dehoard my home without judgement. I hauled everything out by myself and he hauled it to the dump in his van. It was extremely generous of him to offer to help me and I could not have done it without him. At one point, he got a serious look on his face and he looked at me almost sadly and said, ""I can't believe you hauled this out all by yourself.."" and he didn't mean it in a sexist way, he meant it in a truly human way because it was massive amounts of stuff, 30+ years of accumulated junk. ",5,5,"He offered to help without me asking and he seemed glad to do it. He never made me feel bad or like I owed him something for helping me. We worked together efficiently as a really good team and we achieved a lot. ",1,4,4,4,2,6,11,12,11,11,14,14,15,11,12,11,12,14,14,1,1,1,4,43,3,1,2,,ABP1TJVOX62L1,cooperative
2022-02-13 13:53:05,2022-02-13 14:00:28,0,68.195.142.96,100,442,1,2022-02-13 14:00:28,R_3lEmJz1ODgqdTAP,,,,,40.9864044189453125,-74.11119842529296875,anonymous,EN,AOJD8D9NXVAR3,"A few weeks ago, I played soccer in the back yard with my four year old grandson. We both tried our best to get the ball away from each other and into our own goals using only our feet, not our arms and hands. We both acted selfishly, losing our usual loving and generous relationship entirely, and each doing whatever was necessary to win the game.",,4,4,"Each person tried to get the ball away from the other person and kick it into his/her own goal. ",5,1,3,3,5,6,11,11,11,11,14,15,15,11,11,11,12,15,15,2,2,1,5,74,2,1,6,,AOJD8D9NXVAR3,competitive
2022-02-13 13:57:50,2022-02-13 14:00:43,0,69.245.176.179,100,172,1,2022-02-13 14:00:43,R_3GCVMlW2GAnaSvR,,,,,41.9459991455078125,-87.70330047607421875,anonymous,EN,A1X1SOI48T1C6E,,"I worked on a group project at a virtual conference. We had to prepare a presentation to give to the rest of the group. ",5,2,Work together on a project that we would all present together.,2,4,2,2,5,6,13,11,12,12,13,14,15,11,12,13,11,14,14,2,2,1,4,27,2,1,5,,A1X1SOI48T1C6E,cooperative
2022-02-13 13:57:02,2022-02-13 14:00:50,0,99.183.214.202,100,227,1,2022-02-13 14:00:50,R_2qfOlfTfzD5LkAJ,,,,,38.704803466796875,-90.461700439453125,anonymous,EN,A3VYILRG5DO29C,"It was a theatre audition. My group were vying for the same part. Therefore, it was in everyone’s best interest to not work together.",,5,5,Audition for a play. We read the same scenes as the others.,5,1,2,2,6,7,11,11,12,11,14,15,15,11,11,11,12,15,15,2,3,1,5,68,1,1,4,,A3VYILRG5DO29C,competitive
2022-02-13 13:57:04,2022-02-13 14:00:55,0,72.49.42.8,100,231,1,2022-02-13 14:00:55,R_3kuqY7NUnYMe97G,,,,,39.33599853515625,-84.31259918212890625,anonymous,EN,AEH29A6H16ANF,,In a retail position we as a team including all the managers had to come together and redo the whole store to prep it for an audit. Everyone had to switch roles around and do their own contribution. We stayed up all night to do it.,5,5,"Although everyone was tired, not complaining and doing their job is cooperation to me. ",3,4,6,6,6,6,11,11,11,11,15,15,15,11,11,11,11,15,15,3,1,1,4,40,2,4,4,,AEH29A6H16ANF,cooperative
2022-02-13 13:55:47,2022-02-13 14:01:03,0,47.20.216.212,100,315,1,2022-02-13 14:01:03,R_qPFeZQkJW8wHURj,,,,,40.8805999755859375,-74.145599365234375,anonymous,EN,AMZIAETHYXGGQ,,Planning for department Open House involved cooperating with colleagues on all levels. Communication and follow-through were vital components to ensuring that various planning stages moved forward.,4,4,"We asked for feedback often, and incorporated opinions as was practicable. ",1,4,5,3,6,6,12,11,11,12,15,14,15,12,12,11,11,15,15,4,1,2,4,39,2,4,4,,AMZIAETHYXGGQ,cooperative
2022-02-13 13:54:55,2022-02-13 14:01:06,0,108.214.141.83,100,371,1,2022-02-13 14:01:07,R_1eOHJDf7JGz5S8k,,,,,25.4785003662109375,-80.48439788818359375,anonymous,EN,A2JWAD9JQNA5ON,,"I think when me and my girlfriend worked hard to get her little sister a new PC, that's probably when I've been the most cooperative with a group of people. Though it was just me and my girlfriend putting in money and looking for the right parts and everything, it still felt like a great team effort when we finally got one that was the right fit. We looked around A LOT and talked to a lot of people so though we were doing it for her sister, it was still a great time bonding and working together for a common goal.",5,5,"Looked for the PC mostly, did all the talking the people. I had input on the PC since I have more knowledge on them but obviously neither of us are experts so we had to seek a lot of help from people, including sellers.",1,4,1,1,7,7,12,11,11,12,15,14,15,12,12,11,12,14,14,4,2,2,5,33,1,3,2,,A2JWAD9JQNA5ON,cooperative
2022-02-13 13:50:22,2022-02-13 14:01:22,0,172.58.73.200,100,659,1,2022-02-13 14:01:23,R_2Yokx5pmJK3QYKn,,,,,40.65960693359375,-111.91950225830078125,anonymous,EN,A30CGO77OY7WP0,Me and a few friends went to the beach. I picked up a stone and skipped it across the water. My friends started picking up stones and the challenge started on the most skips. My friend dan skipped the most in one run. Seven stone skips across water and you never know what someone really knows.,,5,1,Had to see who could skip the most stones. A lucky stone or a swift arm to throw. I seen more stones being skipped and a few friends learning as well. My friends are dominate so they hate showing defeat.,5,1,1,1,2,6,12,11,14,11,14,15,15,11,11,12,14,15,14,2,1,1,5,34,1,1,2,Competition is only good if two or more people are all on the same level or if one needs to pull forward to learn and exceed.,A30CGO77OY7WP0,competitive
2022-02-13 13:54:43,2022-02-13 14:01:48,0,24.205.81.243,100,425,1,2022-02-13 14:01:48,R_1QMy1mWLHThbtFb,,,,,34.1930999755859375,-118.1383056640625,anonymous,EN,AU1XHCLQL2G00,"I was waiting in line for a cash machine.  We had formed one line while waiting for one of three stations.  Someone saw that there was a station open and went straight there instead of getting in line.  While people yelled at him, he ignored them and went on with his business.",,5,4,Cut in line.  Didn't wait their turn.,5,1,5,4,6,6,12,11,12,11,14,15,15,12,11,12,12,15,15,2,2,2,4,68,1,1,5,,AU1XHCLQL2G00,competitive
2022-02-13 13:56:41,2022-02-13 14:01:58,0,50.90.196.42,100,316,1,2022-02-13 14:01:58,R_2aOHajSAwJhIlgN,,,,,39.957305908203125,-86.27700042724609375,anonymous,EN,A27OXXF9NU2UZH,,"A group was working to celebrate Women and Girls in Science day. Our team members agreed to collect pictures of women and girls of our families and collaborate to create a video collage showing them involved with science and science exploration. ",5,5,Each person voluntarily took a piece of that project to make the project very easy. No one was forced to participate or had to be assigned any one piece.,1,4,2,2,7,7,11,11,11,11,11,15,15,11,11,11,11,15,15,1,1,1,5,43,2,1,4,,A27OXXF9NU2UZH,cooperative
2022-02-13 13:52:36,2022-02-13 14:02:18,0,67.82.226.16,100,581,1,2022-02-13 14:02:18,R_2EuFoCVo5Wm1TNg,,,,,40.8477020263671875,-73.841796875,anonymous,EN,A3LP481OXVIHK,Finding a home became an issue. No one was able to decide on what was best for children. Money became an issue and lead to homelessness. Everyone went their separate ways after cops were called due to fighting. Broken family¡,,5,5,Who making more money?  who going to pay what for a home. Your kids and baby mother and a father with his new girlfriend. This made it competitive. Especially between females.,3,1,7,7,5,7,11,11,11,11,15,15,15,11,11,11,13,15,15,1,3,1,5,34,2,3,2,Very interesting!,A3LP481OXVIHK,competitive
2022-02-13 13:52:07,2022-02-13 14:02:40,0,174.250.242.39,100,633,1,2022-02-13 14:02:41,R_eDO0ipUlJucv4aJ,,,,,28.6343994140625,-81.622100830078125,anonymous,EN,A27V6J6KOHWK2P,"I camphost for the Florida State parks and every winter it is crazy as we try to compete against the dam snowbirds for spots. Instead of the Flordia rez coming together and forcing the state parks to adopt a Serve a Summer to get a winter policy they rip each other apart over contracts  ",,5,5,"sabotage and backstabing..... ",5,1,6,6,2,4,13,13,13,12,13,13,15,12,13,12,11,13,13,5,4,3,3,52,2,6,3,,A27V6J6KOHWK2P,competitive
2022-02-13 13:57:17,2022-02-13 14:02:42,0,73.84.115.166,100,324,1,2022-02-13 14:02:42,R_2pSG7qcNgs4tXVp,,,,,24.7259063720703125,-81.03749847412109375,anonymous,EN,A1KEC2XBHTMIVA,"I recently took the USMLE STEP 1 exam, which is a licensing exam for physicians. It is considered one of the most competitive exams in the US. I studied for several months and ignored most people while doing so.",,5,5,"They did the same thing as me, studied as much as possible to score as high as possible.",1,1,1,2,6,7,11,11,11,11,14,15,15,11,11,11,12,15,15,2,1,1,4,41,1,1,4,,A1KEC2XBHTMIVA,competitive
2022-02-13 13:58:27,2022-02-13 14:02:52,0,66.175.155.91,100,264,1,2022-02-13 14:02:52,R_2dlTdhqTNe9x2EA,,,,,31.5843963623046875,-90.44860076904296875,anonymous,EN,A2ZGAH6NOSU2PO,It was when I made a visit to the doctor's office.  We had to wait outside due to Covid and go in once called.  When I made it in there were still multiple people waiting to be checked in and they were right upon one another arguing about time of appointment and almost pushing each other to get to the receptionist.,,5,5,They were yelling and pressing forward against others.,5,1,4,5,5,6,11,11,11,11,15,15,15,11,11,11,11,15,15,1,1,1,4,58,2,2,3,,A2ZGAH6NOSU2PO,competitive
2022-02-13 13:57:01,2022-02-13 14:03:20,0,24.210.155.164,100,378,1,2022-02-13 14:03:21,R_z0DypunyEkrLrX3,,,,,40.5912017822265625,-83.12580108642578125,anonymous,EN,ASXZPYD75R4QQ,,"I've been playing Animal Crossing with my family and we have had to cooperate to build our island because we only have 1 Switch, so we only have 1 island to make beautiful.  We got our island to 5 stars, and we have decided that we like cats enough to make it an all cat island.",5,2,"We worked together to clean up the island, and to decide which villagers we want, and where we want to place the villagers houses.",3,4,2,2,5,7,11,11,11,11,15,15,15,11,11,11,11,15,15,1,1,1,5,41,2,1,2,"I am a very nice, friendly, and trusting person, almost to a fault.  I like to try to see the good in everyone.",ASXZPYD75R4QQ,cooperative
2022-02-13 13:58:38,2022-02-13 14:03:25,0,75.188.114.38,100,287,1,2022-02-13 14:03:25,R_xxAvqZhf9BsBfPz,,,,,39.139007568359375,-84.42960357666015625,anonymous,EN,A35B8NF10UDORC,"Earlier last year I applied for a supervisor position at work. I wasn't sure everyone who applied but I imagine there were a few others who did even though I was by far the most experienced and qualified. ",,4,4,Applied for a job on a team that I was already in. If they got the job I would report to them and likely have to train them how to perform their job.,4,1,3,4,5,5,12,12,11,13,14,14,15,12,12,12,12,14,14,3,3,2,3,47,1,1,4,,A35B8NF10UDORC,competitive
2022-02-13 13:52:48,2022-02-13 14:03:53,0,198.233.183.250,100,665,1,2022-02-13 14:03:53,R_2tAxWRpt6ewSRoE,,,,,36.002105712890625,-115.147003173828125,anonymous,EN,A2Q9MC78MZ2Z2S,,I was leading an integration working group where SMEs of various disciplines from different organizations within the USAF came together to engage in information sharing and solution options to solve a particular mission problem.  This is significant because recently these same organizations were in a turf war regarding who owned this mission area.   Recent developments and intel revelations were wake up calls forcing them to set aside their differences and come together in an unprecedented technical forum/summit to urgently solve the problem set.,5,4,"Sharing closely held technical information/data and acknowledging, incorporating previously scorned other ideas to ensure everything is smoothly integrated in a common system baseline for operational success.",1,4,5,5,6,6,12,12,12,13,14,14,15,13,12,12,12,14,14,3,4,3,4,47,1,5,5,,A2Q9MC78MZ2Z2S,cooperative
2022-02-13 14:01:06,2022-02-13 14:04:32,0,68.34.249.234,100,206,1,2022-02-13 14:04:33,R_55XIKSZVcgySMUN,,,,,43.1963043212890625,-86.271697998046875,anonymous,EN,AUPGB7M3XAFVY,My wife and son share an account on a popular game so they can rack up more points. They are cheaters trying to win the game.,,4,4,They were competing in an online game.,4,1,5,5,3,6,12,11,11,13,12,14,15,11,11,11,11,15,15,2,1,1,4,40,1,1,3,,AUPGB7M3XAFVY,competitive
2022-02-13 14:01:05,2022-02-13 14:04:55,0,107.136.145.192,100,229,1,2022-02-13 14:04:55,R_08wZ6fuGb1kBdHr,,,,,43.014007568359375,-88.27829742431640625,anonymous,EN,A83DI5Q5K6F1F,,In the last few months at work I worked to uptrain people to take over my role at work. We worked together to right a manual for the trainees and worked together to train those we have worked with or a long time.,4,4,"We worked together to create content. We worked together to edit or make suggestions within the manual. ",2,4,3,3,6,6,13,11,11,11,14,14,15,11,11,11,12,14,14,2,2,4,3,36,2,1,4,,A83DI5Q5K6F1F,cooperative
2022-02-13 14:01:52,2022-02-13 14:05:08,0,65.96.191.159,100,195,1,2022-02-13 14:05:08,R_31z00O1T6PRC4dA,,,,,41.7621002197265625,-72.72660064697265625,anonymous,EN,A1RNVZBA9YT76K,We play a game for money called Liars Dice - it's all about bluffing in order to win and sometimes ganging up on a player who is doing well. It is a very selfish game but I love playing it because it involves deceptive strategies.,,5,5,We played a game for money. It requires deception and bluffing.,5,1,3,3,5,5,12,12,12,12,14,14,15,12,12,12,11,15,14,4,2,4,4,49,2,1,5,,A1RNVZBA9YT76K,competitive
