"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","entered_mTurkID","CWVopen","questioneasy","thinkeasy","behaveopen","howact","whatwrite","CWV_1","CWV_6","CWV_10","CWV_5","harshlanguage","showdisgust","aggressivegestures","actintimidate","apologize","actnice","attencheck_1","readyupset","actcold","threats","blame","polite","showconcern","self_dominant","self_forceful","self_cold","self_warm","age","gender","race","education","comments","workerId","condition","CWV","bell_behav","warm_behav","self_bell","cat_selfbell","comprehension"
"2022-02-13 13:57:02","2022-02-13 14:00:50",0,"99.183.214.202",100,227,1,"2022-02-13 14:00:50","R_2qfOlfTfzD5LkAJ","","","","",38.7048034667969,-90.4617004394531,"anonymous","EN","A3VYILRG5DO29C","It was a theatre audition. My group were vying for the same part. Therefore, it was in everyone’s best interest to not work together.",5,5,"Audition for a play. We read the same scenes as the others.",5,1,2,2,6,7,1,1,2,1,4,5,5,1,1,1,2,5,5,2,3,1,5,68,1,1,4,"","A3VYILRG5DO29C",1,1.75,1.25,4.75,1.75,"med",1
"2022-02-13 13:55:47","2022-02-13 14:01:03",0,"47.20.216.212",100,315,1,"2022-02-13 14:01:03","R_qPFeZQkJW8wHURj","","","","",40.8805999755859,-74.1455993652344,"anonymous","EN","AMZIAETHYXGGQ","Planning for department Open House involved cooperating with colleagues on all levels. Communication and follow-through were vital components to ensuring that various planning stages moved forward.",4,4,"We asked for feedback often, and incorporated opinions as was practicable. ",1,4,5,3,6,6,2,1,1,2,5,4,5,2,2,1,1,5,5,4,1,2,4,39,2,4,4,"","AMZIAETHYXGGQ",0,3,1.5,4.75,2.25,"med",1
"2022-02-13 13:54:55","2022-02-13 14:01:06",0,"108.214.141.83",100,371,1,"2022-02-13 14:01:07","R_1eOHJDf7JGz5S8k","","","","",25.4785003662109,-80.4843978881836,"anonymous","EN","A2JWAD9JQNA5ON","I think when me and my girlfriend worked hard to get her little sister a new PC, that's probably when I've been the most cooperative with a group of people. Though it was just me and my girlfriend putting in money and looking for the right parts and everything, it still felt like a great team effort when we finally got one that was the right fit. We looked around A LOT and talked to a lot of people so though we were doing it for her sister, it was still a great time bonding and working together for a common goal.",5,5,"Looked for the PC mostly, did all the talking the people. I had input on the PC since I have more knowledge on them but obviously neither of us are experts so we had to seek a lot of help from people, including sellers.",1,4,1,1,7,7,2,1,1,2,5,4,5,2,2,1,2,4,4,4,2,2,5,33,1,3,2,"","A2JWAD9JQNA5ON",0,1,1.625,4.25,2.25,"med",1
"2022-02-13 13:50:22","2022-02-13 14:01:22",0,"172.58.73.200",100,659,1,"2022-02-13 14:01:23","R_2Yokx5pmJK3QYKn","","","","",40.6596069335938,-111.919502258301,"anonymous","EN","A30CGO77OY7WP0","Me and a few friends went to the beach. I picked up a stone and skipped it across the water. My friends started picking up stones and the challenge started on the most skips. My friend dan skipped the most in one run. Seven stone skips across water and you never know what someone really knows.",5,1,"Had to see who could skip the most stones. A lucky stone or a swift arm to throw. I seen more stones being skipped and a few friends learning as well. My friends are dominate so they hate showing defeat.",5,1,1,1,2,6,2,1,4,1,4,5,5,1,1,2,4,5,4,2,1,1,5,34,1,1,2,"Competition is only good if two or more people are all on the same level or if one needs to pull forward to learn and exceed.","A30CGO77OY7WP0",1,2.5,2,4.5,1.25,"med",0
"2022-02-13 13:54:43","2022-02-13 14:01:48",0,"24.205.81.243",100,425,1,"2022-02-13 14:01:48","R_1QMy1mWLHThbtFb","","","","",34.1930999755859,-118.138305664062,"anonymous","EN","AU1XHCLQL2G00","I was waiting in line for a cash machine.  We had formed one line while waiting for one of three stations.  Someone saw that there was a station open and went straight there instead of getting in line.  While people yelled at him, he ignored them and went on with his business.",5,4,"Cut in line.  Didn't wait their turn.",5,1,5,4,6,6,2,1,2,1,4,5,5,2,1,2,2,5,5,2,2,2,4,68,1,1,5,"","AU1XHCLQL2G00",1,3.25,1.625,4.75,2,"med",1
"2022-02-13 13:56:41","2022-02-13 14:01:58",0,"50.90.196.42",100,316,1,"2022-02-13 14:01:58","R_2aOHajSAwJhIlgN","","","","",39.9573059082031,-86.2770004272461,"anonymous","EN","A27OXXF9NU2UZH","A group was working to celebrate Women and Girls in Science day. Our team members agreed to collect pictures of women and girls of our families and collaborate to create a video collage showing them involved with science and science exploration. ",5,5,"Each person voluntarily took a piece of that project to make the project very easy. No one was forced to participate or had to be assigned any one piece.",1,4,2,2,7,7,1,1,1,1,1,5,5,1,1,1,1,5,5,1,1,1,5,43,2,1,4,"","A27OXXF9NU2UZH",0,1.5,1,4,1,"low",1
"2022-02-13 13:52:07","2022-02-13 14:02:40",0,"174.250.242.39",100,633,1,"2022-02-13 14:02:41","R_eDO0ipUlJucv4aJ","","","","",28.6343994140625,-81.6221008300781,"anonymous","EN","A27V6J6KOHWK2P","I camphost for the Florida State parks and every winter it is crazy as we try to compete against the dam snowbirds for spots. Instead of the Flordia rez coming together and forcing the state parks to adopt a Serve a Summer to get a winter policy they rip each other apart over contracts  ",5,5,"sabotage and backstabing..... ",5,1,6,6,2,4,3,3,3,2,3,3,5,2,3,2,1,3,3,5,4,3,3,52,2,6,3,"","A27V6J6KOHWK2P",1,5.5,2.375,3,3.75,"high",1
"2022-02-13 13:58:27","2022-02-13 14:02:52",0,"66.175.155.91",100,264,1,"2022-02-13 14:02:52","R_2dlTdhqTNe9x2EA","","","","",31.5843963623047,-90.448600769043,"anonymous","EN","A2ZGAH6NOSU2PO","It was when I made a visit to the doctor's office.  We had to wait outside due to Covid and go in once called.  When I made it in there were still multiple people waiting to be checked in and they were right upon one another arguing about time of appointment and almost pushing each other to get to the receptionist.",5,5,"They were yelling and pressing forward against others.",5,1,4,5,5,6,1,1,1,1,5,5,5,1,1,1,1,5,5,1,1,1,4,58,2,2,3,"","A2ZGAH6NOSU2PO",1,3.5,1,5,1.25,"med",1
"2022-02-13 13:58:38","2022-02-13 14:03:25",0,"75.188.114.38",100,287,1,"2022-02-13 14:03:25","R_xxAvqZhf9BsBfPz","","","","",39.1390075683594,-84.4296035766602,"anonymous","EN","A35B8NF10UDORC","Earlier last year I applied for a supervisor position at work. I wasn't sure everyone who applied but I imagine there were a few others who did even though I was by far the most experienced and qualified. ",4,4,"Applied for a job on a team that I was already in. If they got the job I would report to them and likely have to train them how to perform their job.",4,1,3,4,5,5,2,2,1,3,4,4,5,2,2,2,2,4,4,3,3,2,3,47,1,1,4,"","A35B8NF10UDORC",1,3.25,2,4,2.75,"high",1
"2022-02-13 13:52:48","2022-02-13 14:03:53",0,"198.233.183.250",100,665,1,"2022-02-13 14:03:53","R_2tAxWRpt6ewSRoE","","","","",36.0021057128906,-115.147003173828,"anonymous","EN","A2Q9MC78MZ2Z2S","I was leading an integration working group where SMEs of various disciplines from different organizations within the USAF came together to engage in information sharing and solution options to solve a particular mission problem.  This is significant because recently these same organizations were in a turf war regarding who owned this mission area.   Recent developments and intel revelations were wake up calls forcing them to set aside their differences and come together in an unprecedented technical forum/summit to urgently solve the problem set.",5,4,"Sharing closely held technical information/data and acknowledging, incorporating previously scorned other ideas to ensure everything is smoothly integrated in a common system baseline for operational success.",1,4,5,5,6,6,2,2,2,3,4,4,5,3,2,2,2,4,4,3,4,3,4,47,1,5,5,"","A2Q9MC78MZ2Z2S",0,3.5,2.25,4,3,"high",1
"2022-02-13 14:01:06","2022-02-13 14:04:32",0,"68.34.249.234",100,206,1,"2022-02-13 14:04:33","R_55XIKSZVcgySMUN","","","","",43.1963043212891,-86.2716979980469,"anonymous","EN","AUPGB7M3XAFVY","My wife and son share an account on a popular game so they can rack up more points. They are cheaters trying to win the game.",4,4,"They were competing in an online game.",4,1,5,5,3,6,2,1,1,3,2,4,5,1,1,1,1,5,5,2,1,1,4,40,1,1,3,"","AUPGB7M3XAFVY",1,4.25,1.375,4,1.5,"med",1
"2022-02-13 14:01:05","2022-02-13 14:04:55",0,"107.136.145.192",100,229,1,"2022-02-13 14:04:55","R_08wZ6fuGb1kBdHr","","","","",43.0140075683594,-88.2782974243164,"anonymous","EN","A83DI5Q5K6F1F","In the last few months at work I worked to uptrain people to take over my role at work. We worked together to right a manual for the trainees and worked together to train those we have worked with or a long time.",4,4,"We worked together to create content. We worked together to edit or make suggestions within the manual. ",2,4,3,3,6,6,3,1,1,1,4,4,5,1,1,1,2,4,4,2,2,4,3,36,2,1,4,"","A83DI5Q5K6F1F",0,2.5,1.375,4,2.75,"high",1
"2022-02-13 14:01:52","2022-02-13 14:05:08",0,"65.96.191.159",100,195,1,"2022-02-13 14:05:08","R_31z00O1T6PRC4dA","","","","",41.7621002197266,-72.7266006469727,"anonymous","EN","A1RNVZBA9YT76K","We play a game for money called Liars Dice - it's all about bluffing in order to win and sometimes ganging up on a player who is doing well. It is a very selfish game but I love playing it because it involves deceptive strategies.",5,5,"We played a game for money. It requires deception and bluffing.",5,1,3,3,5,5,2,2,2,2,4,4,5,2,2,2,1,5,4,4,2,4,4,49,2,1,5,"","A1RNVZBA9YT76K",1,3,1.875,4.25,3,"high",1
"2022-02-13 13:56:30","2022-02-13 14:06:06",0,"69.4.154.8",100,576,1,"2022-02-13 14:06:07","R_01yKczGDNsJeqGZ","","","","",38.7169036865234,-121.367698669434,"anonymous","EN","AW1QY7Q83DYCJ","My employees were working on there sales quotas last December. They were hustling and bustling trying to get their bonuses in before the year end was up. Some of the employees were doing some deceptive things with their own co-workers to make their quota. It was overly competitive and almost counter productive. I had to get the team together and tell them that focusing on the success of the group would be more advantageous and profitable to everyone than trying to outperform others in the last few weeks.",4,4,"They were competing for bonuses that included individual, team, and company goals.",5,1,5,5,5,4,2,2,2,2,4,4,5,1,2,2,2,4,4,4,3,1,4,49,1,1,5,"","AW1QY7Q83DYCJ",1,4.25,1.875,4,2.5,"med",1
"2022-02-13 14:02:36","2022-02-13 14:06:39",0,"32.218.249.3",100,242,1,"2022-02-13 14:06:39","R_2f21gKWFvNVsqHd","","","","",41.3433990478516,-73.0805969238281,"anonymous","EN","A3LLAS4WXA8SKJ","a game with family",5,3,"a person I thought was not competitive pounced on my pieces",5,1,3,2,6,5,2,1,2,1,4,4,5,1,2,2,3,5,3,3,3,2,4,62,2,1,4,"","A3LLAS4WXA8SKJ",1,2.5,1.75,4,2.5,"med",1
"2022-02-13 13:59:58","2022-02-13 14:06:56",0,"107.116.13.60",100,417,1,"2022-02-13 14:06:56","R_1cV72irBzeGKAff","","","","",39.9586944580078,-82.9987030029297,"anonymous","EN","A3NK9BUXLYQ35F","Over the past year, I have worked to improve my life which has been made so much better with the help of my closest friend. She was also in a tough situation, and we worked together to help each other get out and improve our quality of life. ",5,4,"We communicated well about ehat was wrong with our situation. Once we understood, we found solutions to help each other. ",1,4,7,6,3,6,3,2,1,2,3,4,5,3,3,2,3,4,4,4,4,2,2,27,1,1,3,"","A3NK9BUXLYQ35F",0,5,2.375,3.75,3.5,"high",1
"2022-02-13 13:57:14","2022-02-13 14:08:11",0,"108.91.69.176",100,656,1,"2022-02-13 14:08:11","R_1Cg9SM9dVm9N7TV","","","","",37.9963989257812,-122.290100097656,"anonymous","EN","AWYKYM16CB00Z","I was trying to have my photographs appear in a gallery show. There were others who were younger and more ambitious than I was. I understand that I've slowed down with age, but I don't like being run over. I want my work to be chosen on merit and aesthetics, and not because I'm the loudest and brashest applicant.",5,5,"There were trying to have their work included in a gallery show. There were few spots available, and it seemed like the squeaky wheels might get the oil.",5,1,5,6,2,7,1,1,1,1,5,5,5,1,1,1,2,5,5,2,2,1,4,61,2,1,4,"","AWYKYM16CB00Z",1,4.5,1.125,5,1.75,"med",1
"2022-02-13 14:03:47","2022-02-13 14:08:36",0,"108.211.232.66",100,288,1,"2022-02-13 14:08:36","R_3M9gOGTRUpMahyD","","","","",38.2200012207031,-85.6941986083984,"anonymous","EN","A3W3FYGMP7VLKZ","The most cooperative situation I have been in the last 12 months was when I went on a community-wide search for a missing pet turtle. It seems ridiculous, but a neighbor was very psychologically attached to a turtle, which escaped during a house renovation. Given the size of a turtle and a lush, green environment, it was hard to find such a little animal - a needle in a haystack. We split into teams and searched the entire surrounding 2 miles for several days in shifts until we finally did find the turtle on my street. ",4,1,"People searched together and made a commitment to find a small animal. Each group searched for hours each day, together, and without any expectation of compensation. ",1,4,7,7,1,7,3,1,1,1,4,5,5,1,1,1,1,5,5,1,1,1,5,41,1,1,4,"","A3W3FYGMP7VLKZ",0,5.5,1.25,4.75,1,"low",0
"2022-02-13 14:02:58","2022-02-13 14:08:42",0,"76.19.177.210",100,343,1,"2022-02-13 14:08:42","R_2CrnIwJbHsQugYO","","","","",44.3923034667969,-73.2147979736328,"anonymous","EN","A3TMHPQVI7LPLO","A recent cooperative situation I was involved in was fundraising for my kids' school.  I was in charge of organizing but there were many people who helped make it such a success",5,4,"Several people took on different aspects to make the fundraiser successful. For example, one person took charge of marketing and social media to get the word out. Another person helped distribute goods and prizes, and another was a liaison with the fundraising company. ",1,4,3,2,5,7,1,1,1,2,4,5,5,1,1,1,3,5,5,4,1,1,5,40,2,1,5,"","A3TMHPQVI7LPLO",0,2.25,1.375,4.75,1.75,"med",1
"2022-02-13 14:02:36","2022-02-13 14:09:19",0,"208.107.51.116",100,403,1,"2022-02-13 14:09:20","R_2Yrl5l61eJXT21h","","","","",46.8045043945312,-100.786499023438,"anonymous","EN","A1PX5URXO5RW2Z","I've got situations at work all the time where I am in a team environment working as one.  I will have a situation this week where I will have another employee with me setting up and producing a meeting for our job.",5,5,"My employees on my team are very cooperative.  They are very open to my suggestions and vice versa.",1,4,3,4,4,7,1,1,1,1,4,5,5,1,1,1,1,5,5,1,1,1,5,35,1,1,5,"","A1PX5URXO5RW2Z",0,3,1,4.75,1,"low",1
"2022-02-13 13:59:04","2022-02-13 14:10:01",0,"174.250.181.62",100,657,1,"2022-02-13 14:10:01","R_24H7v1Cyg4qCGcL","","","","",35.2295989990234,-80.8430023193359,"anonymous","EN","A2SR70NGFVZ3H5","New management came in and made a mess of client account. Supervisor was not trained to handle such a busy account, and wasn't trained /could not do the work in which he was supposed to be supervising. The changes he made were illogical and interfered with the  normally smooth workflow. When employees took note of how bad things were getting, they no longer took pride in their work. There was no more teamwork, several did the bare minimum that they could to get by.",4,4,"The competitive aspect was kind of in the opposite direction. The employees were competing to see who could do the least amount of work.",4,1,4,4,4,6,2,3,2,2,4,5,5,3,2,1,3,5,4,2,1,2,4,45,1,1,3,"","A2SR70NGFVZ3H5",1,3.5,2.25,4.5,1.75,"med",1
"2022-02-13 14:06:56","2022-02-13 14:11:49",0,"98.164.114.137",100,292,1,"2022-02-13 14:11:49","R_1JXC1OKfZHVv8sO","","","","",29.9812927246094,-90.1662979125977,"anonymous","EN","A1RNQ5X21BF816","I experienced working at a job with co-workers who worked with each other and left me out of job information and pay raises. It felt like they were selfish and only were looking out for themselves and not the entire office as a team.",5,5,"My co-workers have different salary levels and they seem to compete on who gets the highest raise.",5,1,7,7,7,7,1,5,1,1,5,5,5,1,1,1,1,5,5,5,1,1,5,41,2,2,4,"","A1RNQ5X21BF816",1,4,1.5,5,2,"med",1
"2022-02-13 14:09:05","2022-02-13 14:14:34",0,"73.24.203.202",100,328,1,"2022-02-13 14:14:34","R_3lMJ5ImEkQMzHf9","","","","",32.1387939453125,-111.049598693848,"anonymous","EN","AEOVYZ83Q3GX4","I was bidding to buy a house in a hotly competitive real estate market. There was a lot of competition because the available supply of houses was so low and a lot of people decided it is a wise thing to do to buy a house instead of putting up with the rising costs of renting.   ",5,5,"People outbid one another, making it very difficult to get an offer accepted.",5,1,5,3,6,7,1,3,1,1,5,4,5,1,1,1,2,5,5,3,4,1,4,33,1,1,4,"","AEOVYZ83Q3GX4",1,2.75,1.375,4.75,2.5,"med",1
"2022-02-13 14:12:21","2022-02-13 14:16:55",0,"172.91.235.230",100,273,1,"2022-02-13 14:16:55","R_RLxHcCqO6AYQtbP","","","","",34.4129943847656,-118.426895141602,"anonymous","EN","A2RMQJTHVSI59R","Our department meetings feel like a competition, with one faction of our department always opposing the initiatives proposed by someone in the other faction. This happens no matter now trivial. Even voting to approve the minutes or the agenda for the meeting ends up with members of one faction abstaining or voting no. ",4,5,"They are competitive in that they want to have the upper hand and be in control. As a result, they will oppose even noncontroversial ideas and initiatives from the ""other side."" When something truly is substantive, they always oppose and block progress.",5,1,1,1,6,6,2,1,1,1,4,5,5,2,2,1,2,5,5,4,4,1,5,66,2,1,6,"","A2RMQJTHVSI59R",1,1.5,1.5,4.75,2.5,"med",1
"2022-02-13 14:11:07","2022-02-13 14:17:13",0,"184.83.84.10",100,365,1,"2022-02-13 14:17:13","R_2Qs2RIl1B65DCEB","","","","",43.5453948974609,-96.6312026977539,"anonymous","EN","AWCCHHQYRFM49","We were competing to get the most sales at work for the year last year. December was incredibly competitive. We were not working as a team as we normally do since we were all trying to get every last sale we could. ",5,2,"Some people were actually lying to customers to try to get the sale instead of the other people. Some even went so far as to cheat and steal sales when they thought they could get away with it",5,1,3,3,5,6,2,2,2,2,3,4,5,2,1,2,2,4,5,2,2,1,4,36,1,1,3,"","AWCCHHQYRFM49",1,2.75,1.875,4,1.75,"med",1
"2022-02-13 14:08:41","2022-02-13 14:17:45",0,"47.152.196.243",100,544,1,"2022-02-13 14:17:46","R_3JyFQzdZctdpduB","","","","",33.8838043212891,-118.126098632812,"anonymous","EN","A3S8U6OCRC0YD3","One project was a writing project. Everyone had to take part and post a social media post. The project had to deal with real estate, many projects available. ",5,5,"The people thought about the same website, wrote strong summaries about the website. It is collaborative in slight ways.",2,4,1,4,2,5,1,1,5,4,4,2,5,1,1,1,1,4,4,3,2,5,2,28,1,4,4,"","A3S8U6OCRC0YD3",0,3.5,1.875,3.5,3.5,"high",1
"2022-02-13 14:16:31","2022-02-13 14:21:34",0,"50.96.211.251",100,302,1,"2022-02-13 14:21:34","R_qJSK7jmOYts85uV","","","","",37.8867950439453,-84.5667037963867,"anonymous","EN","A1V0QQXL4GNB39","A horse at the barn was sick - rather than work together, the barn staff argued about who was to blame. Rather than work together to figure out the cause and call the veterinarian, they blamed each other for the horse getting sick. Thankfully, in the end, the horse was OK.",5,4,"They were each trying to not be the person balmed for the sick horse. ",4,1,4,5,3,7,1,2,2,1,5,5,5,2,1,1,2,5,5,2,2,2,5,49,2,1,5,"","A1V0QQXL4GNB39",1,3.75,1.5,5,1.75,"med",1
"2022-02-13 14:18:16","2022-02-13 14:22:58",0,"47.198.214.176",100,282,1,"2022-02-13 14:22:58","R_BE5t10wSPh7oDmN","","","","",28.0475006103516,-82.6147994995117,"anonymous","EN","A2TKHXY755FAM","A group that I am involved in welcomed a new member. All of the others of the group and I decided to have a welcome party for her. We all signed up to do different thing for the party and it came together quite well.",4,5,"We all planned a welcome party for a new group member.",1,4,3,3,5,5,1,2,1,1,4,4,5,1,1,1,1,4,4,2,1,1,4,46,2,1,4,"","A2TKHXY755FAM",0,3,1.125,4,1.5,"med",1
"2022-02-13 14:07:09","2022-02-13 14:24:28",0,"99.125.118.63",100,1039,1,"2022-02-13 14:24:29","R_5jRmCpx7qvDiViN","","","","",35.9492034912109,-87.2963027954102,"anonymous","EN","A2AJSEYVBTRBB3","About a year ago, during the worst of the pandemic, I went to a very well organized event giving away food to people in need. I was directed by a friendly volunteer on where to park before getting in line. I was given a shopping cart and led to various stations to select the food that I needed and wanted. It was a very uplifting experience.",4,2,"For the most part, people were courteous and patient while waiting in line. The volunteers were so nice and friendly.",1,4,1,5,5,7,1,1,1,1,5,4,5,2,1,1,2,4,4,1,1,1,5,67,2,1,3,"There are signs that corporate management, as we know it, is changing for the better.","A2AJSEYVBTRBB3",0,2.5,1.25,4.25,1,"low",1
"2022-02-13 14:23:07","2022-02-13 14:26:10",0,"76.176.31.224",100,183,1,"2022-02-13 14:26:10","R_PwAK9v777UBXtSN","","","","",34.1130065917969,-118.18879699707,"anonymous","EN","A25MZY0FNQAK5H","The most cooperative situation I've been in over the last 12 months was working with my writing partner. We were able to share information and trust each other in addition to working on a large project together.",4,5,"The people involved treated each other with respect and kindness.",1,4,3,3,4,5,2,2,2,2,4,4,5,2,2,2,2,4,4,2,3,2,4,44,1,1,5,"","A25MZY0FNQAK5H",0,3.25,2,4,2.25,"med",1
"2022-02-13 14:21:15","2022-02-13 14:28:45",0,"73.145.147.39",100,450,1,"2022-02-13 14:28:45","R_2wB3SueVdw4RpCy","","","","",42.7366943359375,-84.4757995605469,"anonymous","EN","A2NKW6JBEM4LL4","They were hiring a new director and people came out of the woodwork to voice opinions about who it should be but were only acting in self interest and sometimes making up all out lies. ",5,5,"Undercut each other, made up fake stories, etc.",5,1,6,6,2,4,2,3,1,1,3,4,5,3,2,3,2,4,3,2,3,1,4,35,1,1,4,"","A2NKW6JBEM4LL4",1,5.5,2.125,3.5,2,"med",1
"2022-02-13 14:28:51","2022-02-13 14:32:51",0,"76.89.230.105",100,239,1,"2022-02-13 14:32:51","R_3h0gD6d0duROmr0","","","","",34.0715942382812,-118.011100769043,"anonymous","EN","A3GR8Q5HZOW2BQ","We were working towards a common goal of finishing a project. Me and my teammates all put in our best effort to finish the goal. We worked hard every day to get our part done, which collectively made the job much easier. ",3,1,"Since it was an extra activity, the others set up a time and date to meet. It was very easy to make plans with them and overall find a way to meet.",1,4,4,4,6,6,3,3,3,2,4,4,5,3,3,1,3,4,3,3,1,3,3,18,2,4,3,"","A3GR8Q5HZOW2BQ",0,3,2.625,3.75,2.5,"med",0
"2022-02-13 14:31:10","2022-02-13 14:37:33",0,"73.4.162.155",100,383,1,"2022-02-13 14:37:33","R_1GZi6fje8q4KrQz","","","","",43.0697021484375,-70.9580001831055,"anonymous","EN","A1XHBO7E954ZEI","Everyone wanted my money. All my  family members were looking around my house for things to sell when I died. They all past away before me though, ahah.",2,3,"Tried to claim things in my house to sell off when I died.",5,1,4,4,5,4,2,2,2,3,3,3,5,2,3,4,3,4,4,3,3,4,3,66,2,1,5,"","A1XHBO7E954ZEI",1,3.75,2.625,3.5,3.25,"high",0
"2022-02-13 14:34:25","2022-02-13 14:38:14",0,"108.30.35.55",100,229,1,"2022-02-13 14:38:14","R_27f1rB35m4cpcFF","","","","",40.69140625,-73.372802734375,"anonymous","EN","A28A7NZUJWGZ7Q","I felt particularly cooperative this Thanksgiving when I was helping my family with the meal preparation. My mother, my grandmother, my aunts and I all worked as a team in order to coordinate the meal with the utmost efficiency and to ensure that every dish was prepared to the best of our individual ability. It felt very rewarding being able to partake in the cooking and help achieve our common goal of having a wonderful Thanksgiving day feast.",5,4,"We all were designated different dishes to cook for our Thanksgiving dinner.",1,4,1,2,5,7,1,1,1,1,5,5,5,1,1,1,1,5,5,1,1,1,5,35,2,1,4,"","A28A7NZUJWGZ7Q",0,1.75,1,5,1,"low",1
"2022-02-13 14:36:22","2022-02-13 14:40:06",0,"50.5.235.215",100,224,1,"2022-02-13 14:40:06","R_2bIcY7t0mCF7nRq","","","","",39.3433990478516,-84.4009017944336,"anonymous","EN","AGEU3VFG2D6HY","My supervisor asked me to do a task, and while I was doing it, another co-worker came over and started to do it with me. She was interfering with my task and seemed like she could do it better.",5,5,"My co-worker was competitive because she took over the task that was assigned to me by my supervisor.",5,1,5,5,2,4,2,2,2,3,3,5,5,2,2,3,3,3,3,1,1,1,5,43,2,1,4,"","AGEU3VFG2D6HY",1,5,2.375,3.5,1,"low",1
"2022-02-13 14:36:44","2022-02-13 14:41:50",0,"73.144.35.42",100,305,1,"2022-02-13 14:41:51","R_30cngYlNolFOg8i","","","","",42.3574981689453,-83.2162017822266,"anonymous","EN","A1MOMTPZ80MQV2","I was trying to buy a house as an investment property, but was outbid 3 times! First time homebuyers are becoming more savvy and are looking at duplexes to offset the mortgage AND interest rates will never be this low again.",5,5,"They submitted bids that were WELL over asking and some even submitted all cash offers",5,1,4,6,3,6,1,1,1,1,4,4,5,2,1,1,2,5,5,2,2,1,5,62,2,2,4,"","A1MOMTPZ80MQV2",1,4.25,1.25,4.5,1.5,"med",1
"2022-02-13 14:36:08","2022-02-13 14:42:05",0,"73.53.7.16",100,356,1,"2022-02-13 14:42:05","R_3eh73mLGyEx2XXi","","","","",47.6732940673828,-122.34260559082,"anonymous","EN","A2M2WHA77ACWTX","I was meeting with a friend.  I said I would drive.  So we went shopping together, had lunch, and headed home.",5,3,"My friend agreed that it was best for me to drive.  She suggested a place to have lunch.",2,4,3,5,4,6,1,3,1,2,5,5,5,1,2,1,2,5,5,1,1,1,4,73,2,1,4,"","A2M2WHA77ACWTX",0,3.5,1.625,5,1.25,"med",1
"2022-02-13 14:36:27","2022-02-13 14:43:44",0,"75.142.6.7",100,436,1,"2022-02-13 14:43:44","R_2w4inpjLSkwwgFG","","","","",42.3394012451172,-122.847503662109,"anonymous","EN","A1ZWHTTCKGTOAA","I was involved in a project to help people who had been burned out of their homes by a wild fire. People and organizations in the community came together to raise money and resources to help others out.",5,3,"People gathered resources (clothes, furniture, toys, food, etc.) and brought them into a central location so the fire victims could come in and some of the things they needed. People in general were very selfless in this endeavor. ",1,4,3,4,5,7,1,1,2,1,5,5,5,1,1,1,1,5,4,2,2,1,5,71,2,1,5,"","A1ZWHTTCKGTOAA",0,2.75,1.125,4.75,1.5,"med",1
"2022-02-13 14:50:20","2022-02-13 14:53:15",0,"71.183.204.134",100,175,1,"2022-02-13 14:53:16","R_3G8iZPP7KqmT9Sf","","","","",40.6940002441406,-73.9900970458984,"anonymous","EN","AOP8NT9LAEV1F","During a situation where I felt was a very cooperative environment was during a call shift I was on. Everyone was willing to help each other and didn't care how small or how big the tasks were for that night. ",5,5,"They were willing to help each other out during the call and were providing feedback to make the whole night more efficient. ",1,4,5,6,6,7,1,1,1,2,5,5,5,1,1,1,1,5,5,2,2,2,4,28,2,4,5,"","AOP8NT9LAEV1F",0,3.5,1.125,5,2,"med",1
"2022-02-13 14:53:23","2022-02-13 15:04:07",0,"172.56.30.28",100,644,1,"2022-02-13 15:04:07","R_2Tpk2u481Bnf5S8","","","","",34.1979064941406,-118.537101745605,"anonymous","EN","A3BSK47WPPE876","I was involved with serving a christmas dinner for a homeless shelter. The goal was to cooka full dinner and have it served to a couple hundred people. Everyone was working together to cook the food, get everything plated, and handing out care packages. ",5,4,"We worked together to cook food and package it in order to hand out to homeless people. ",1,4,6,5,5,6,2,1,2,1,3,4,5,1,1,1,1,5,4,4,4,4,4,33,2,1,3,"","A3BSK47WPPE876",0,4,1.25,4,3.5,"high",1
"2022-02-13 14:57:01","2022-02-13 15:07:14",0,"172.58.56.131",100,612,1,"2022-02-13 15:07:14","R_1i4mSYwW7EPyx6F","","","","",39.7388000488281,-104.986801147461,"anonymous","EN","A15T05M4N5DJDP","It seems like this describes every hot NFT drop on the WAX blockchain, super competitive where everyone tries to win and there is no collaboration. One recent drop was the Funko Nickelodeon drop which has six different redeemable Funko Pops! Most people I know now who want to collect the Pops do not open the packs they buy on the drop. Rather they sell the packs for a profit then buy the specific NFTs they want, especially the redeemable ones. The competition comes from ""sweeping the floor"" in which everyone tries to buy the lowest priced packs to keep the ""floor price"" from falling below a certain level so they can then sell those packs for a bigger profit. There are also those who wait for the floor sweeping then try to buy the packs as low as possible. Of course there are many people who open their packs to see if they have any redeemable Funko Pop NFTs. It is not usually easy to get a pack on the drop and can also be difficult to snag a pack after market as the floor is continually swept. ",5,5,"They try to accumulate as many packs as possible for the lowest price so as the redemption period nears they can sell those packs for the maximum profit. People also try to keep the after-market price of the redeemable NFTs high to maximize their profit potential.",5,1,1,2,6,7,2,1,2,2,3,5,5,1,2,1,1,5,4,1,1,2,4,40,2,1,4,"","A15T05M4N5DJDP",1,1.5,1.5,4.25,1.5,"med",1
